,_id,count
4789,통정대부행강릉대도호부사(通政大夫行江陵大都護府使),2
4790,통정대부태천군수(通政大夫泰川郡守),2
4791,통정대부창원도호부사(通政大夫昌原都護府使),2
4792,통정대부전라도관찰사(通政大夫全羅道觀察使),2
4793,통정대부장흥부사(通政大夫長興府使),2
4794,통정대부울산군수(通政大夫蔚山郡守),2
4795,통정대부영원군수(通政大夫寧遠郡守),2
4796,통정대부순천부사(通政大夫順天府使),2
4797,통정대부수전주부윤(通政大夫守全州府尹),2
4798,통정대부수경주부윤(通政大夫守慶州府尹),2
4799,통정대부산릉도감도청(通政大夫山陵都監郞廳),2
4800,통정대부삭주도호부사(通政大夫朔州都護府使),2
4801,통정대부병조참의(通政大夫兵曹參義),2
4802,통정대부밀양부사(通政大夫密陽府使),2
4803,통정대부도승지(通政大夫都承旨),2
4804,통정대부대제학(通政大夫大提學),2
4805,통정대부나주목사(通政大夫羅州牧使),2
4806,통정대부김해부사(通政大夫金海府使),2
4807,통정대부광주목사(通政大夫廣州牧使),2
4808,통정대부공조참의(通政大夫工曹參義),2
4809,통정대부경흥부사(通政大夫慶興府使),2
4810,통정대부경흥도호부사(通政大夫慶興都護府使),2
4811,통정대부경주부윤(通政大夫慶州府尹),2
4812,통정대부강계도호부사(通政大夫江界都護府使),2
4813,통영우후(統營虞候),2
4814,통신종사관(通信從事官),2
4815,통신상사(通信上使),2
4816,통신사첨지중추부사(通信使僉知中樞府事),2
4817,통신사의정부사인(通信使議政府舍人),2
4818,통선랑행사간원정언(通善郞行司諫院正言),2
4819,통선랑수사헌부장령(通善郞守司憲府掌令),2
4820,통선랑사간원정언(通善郞司諫院正言),2
4821,통선랑(通善郞),2
4822,통상사무관(通商事務官),2
4823,통사행부사정(通事行副司正),2
4824,통사판전중시사(通事判殿中寺事),2
4825,통사랑(通仕郞),2
4826,통덕랑사헌부장령(通德郞司憲府掌令),2
4827,토포군관(討捕軍官),2
4828,태학박사(太學博士),2
4829,태의원소경(太醫院少卿),2
4830,태의원경(太醫院卿),2
4831,태안현감(泰安縣監),2
4832,태안전부사(泰安前府使),2
4833,태안군사(泰安郡事),2
4834,태실증고사(胎室證考使),2
4835,태복시제조(太僕寺提調),2
4836,태릉영(泰陵令),2
4837,탁지재무관(度支財務官),2
4838,탁지부서기관(度支部書記官),2
4839,침장고별좌(沈長庫別坐),2
4840,침장고별좌(沈藏庫別坐),2
4841,칠포만호(漆浦萬戶),2
4842,칠곡전부사(漆谷前府使),2
4843,친위부장관(親衛府長官),2
4844,친군영제조(親軍營提調),2
4845,친군영경리사(親軍營經理使),2
4846,친경시적전령(親耕時籍田令),2
4847,충홍병사(忠洪兵使),2
4848,충청우후(忠淸虞候),2
4849,충청순찰사(忠淸巡察使),2
4850,충청수사군관(忠淸水使軍官),2
4851,충청도조전절제사(忠淸道助戰節制使),2
4852,충청도양전사(忠淸道量田使),2
4853,충청도순무사(忠淸道巡撫使),2
4854,충청도수군절도사호조참판(忠淸道水軍節度使戶曹參判),2
4855,충청도수군우후(忠淸道水軍虞候),2
4856,충청도수군도절제사(忠淸道水軍都節制使),2
4857,충청도수군도안무처치사(忠淸道水軍都安撫處置使),2
4858,충청도수군도만호(忠淸道水軍都萬戶),2
4859,충청도선유어사(忠淸道宣諭御史),2
4860,충청도분대감찰(忠淸道分臺監察),2
4861,충청도관찰사(忠淸都觀察使),2
4862,충청남도전관찰사(忠淸南道前觀察使),2
4863,충주토포사(忠州討捕使),2
4864,충주절제사(忠州節制使),2
4865,충주군수(忠州郡守),2
4866,충정감사(忠情監司),2
4867,충장공(忠莊公),2
4868,충의공(忠毅公),2
4869,충순위(忠順衛),2
4870,충렬공(忠烈公),2
4871,춘추관지사(春秋館知事),2
4872,춘추관감사(春秋館監事),2
4873,춘천방어사(春川防禦使),2
4874,춘천도호부사(春川都護府使),2
4875,춘궁도감제조(春宮都監提調),2
4876,축성종사관(築城從事官),2
4877,추충협책정난동덕좌익보사병기정난익대공신(推忠協策靖難同德佐翼保社炳幾定難翊戴功臣),2
4878,추충좌익정난익대공신자헌대부(推忠左翼靖難翊戴功臣資憲大夫),2
4879,추충정란좌익공신(推忠靖亂佐翼功臣),2
4880,추충정난정난익대공신자헌대부(推忠靖難定難翊戴功臣資憲大夫),2
4881,추충정난익대공신숭정대부호조판서(推忠定難翊戴功臣崇政大夫戶曹判書),2
4882,추충정난익대공신숭정대부행중추부지사(推忠定難翊戴功臣崇政大夫行中樞府知事),2
4883,추충정난익대공신보국숭록대부(推忠定難翊戴功臣輔國崇祿大夫),2
4884,추충정난익대공신가선대부행승정원좌부승지(推忠靖難翊戴功臣嘉善大夫行承政院左副承旨),2
4885,추충정난익대공신가선대부행승정원우승지(推忠靖難翊戴功臣嘉善大夫行承政院右承旨),2
4886,추충정난익대공신가선대부행승정원도승지(推忠定難翊戴功臣嘉善大夫行承政院都承旨),2
4887,추충정난익대공신가선대부병조참판(推忠靖難翊戴功臣嘉善大夫兵曹參判),2
4888,추충정난익대공신(推忠定難翊戴功臣),2
4889,추숭도감도제조(追崇都監都提調),2
4890,추숭도감(追崇都監),2
4891,추성협익정난위사공신호조참판(推誠協翼定難衛社功臣戶曹參判),2
4892,추성협익병기정난위사공신숭정대부의정부우찬성(推誠協翼炳幾定難衛社功臣崇政大夫議政府右贊成),2
4893,추성정난위사공신가선대부덕은군(推誠定難衛社功臣嘉善大夫德恩君),2
4894,추성정난위사공신가선대부(推誠定難衛社功臣嘉善大夫),2
4895,추성정난위사공신(推誠靖難衛社功臣),2
4896,추성위사협찬홍제보익공신(推誠衛社協贊弘濟保翼功臣),2
4897,총재관(摠裁官),2
4898,총재(摠裁),2
4899,총융청중군(總戎廳中軍),2
4900,총융중군(總戎中軍),2
4901,총리사(摠理使),2
4902,총랑(摠郞),2
4903,촉탁의사(囑託醫師),2
4904,초산군수(楚山郡守),2
4905,체부종사관(體府從事官),2
4906,청홍병사(淸洪兵使),2
4907,청홍도도사(淸洪道都事),2
4908,청홍도감사(淸洪道監司),2
4909,청하전현감(淸河前縣監),2
4910,청풍전부사(淸風前府使),2
4911,청주호장(淸州戶長),2
4912,청주토포사(淸州討捕使),2
4913,청주군수(淸州郡守),2
4914,청암도찰방(靑巖道察訪),2
4915,청수만호(靑水萬戶),2
4916,청성첨사(淸城僉使),2
4917,청성백(靑城伯),2
4918,청산군수(靑山郡守),2
4919,청북암행어사(淸北暗行御史),2
4920,청도군사(淸道郡事),2
4921,청공도관찰사(淸公道觀察使),2
4922,첨지통례문사(僉知通禮門事),2
4923,첨서의흥삼군부사(簽書義興三軍府事),2
4924,철도첨사(鐵島僉使),2
4925,천추사(天秋使),2
4926,천총(千揔),2
4927,천조관(薦俎官),2
4928,천안전군수(天安前郡守),2
4929,천성보만호(天城堡萬戶),2
4930,천성만호(天城萬戶),2
4931,천문습독관(天文習讀官),2
4932,천묘도감제조(遷墓都監提調),2
4933,천릉도감총호사(遷陵都監總護使),2
4934,척흉청제조(滌兇廳提調),2
4935,척후장(斥候將),2
4936,책봉집사관정승(冊封執事官政丞),2
4937,책봉주청정사(冊封奏請正使),2
4938,책봉사(冊封使),2
4939,채방사(採訪使),2
4940,창릉참봉(昌陵參奉),2
4941,창릉반감(昌陵飯監),2
4942,창녕전전현감(昌寧前前縣監),2
4943,참핵사(參覈使),2
4944,참판의흥삼군부사(參判義興三軍府事),2
4945,참찬의정부사(參贊議政府使),2
4946,참찬부사(參贊府事),2
4947,참찬문하부사판공조사의흥삼군부우군절제사(參贊門下府事判工曹事義興三軍府右軍節制使),2
4948,참찬문하부사(參贊門下副使),2
4949,참지의정부사(參知議政府事)겸,2
4950,참지문하(參知門下),2
4951,참관(參判),2
4952,찬청관(贊請官),2
4953,찬인(贊引),2
4954,찬성판서(贊成判書),2
4955,찬성대사헌(贊成大司憲),2
4956,차관부사과(差官副司果),2
4957,집현학사(集賢學士),2
4958,집준(執尊),2
4959,집의영흥부사(執義永興府使),2
4960,집의겸필선(執義兼弼善),2
4961,집경전참봉(集慶殿參奉),2
4962,진헌사(進獻使),2
4963,진해전현감(鎭海前縣監),2
4964,진해군수(鎭海郡守),2
4965,진하서장관(進賀書狀官),2
4966,진하사은겸동지정사(進賀謝恩兼冬至正使),2
4967,진하겸사은정사(陳賀兼謝恩正使),2
4968,진천전현감(鎭川前縣監),2
4969,진주목사(晉州牧師),2
4970,진주군수(晉州郡守),2
4971,진주관찰사(晉州觀察使),2
4972,진주겸사은사(陳奏兼謝恩使),2
4973,진전사(進箋使),2
4974,진잠군수(鎭岑郡守),2
4975,진유근리사(鎭幽謹理使),2
4976,진위전현령(振威前縣令),2
4977,진위부사(陳慰副使),2
4978,진위겸진향부사(陳慰兼進香副使),2
4979,진용도위(進勇都尉),2
4980,진영장(鎭營將),2
4981,진도군사(珍島郡事),2
4982,직학(直學),2
4983,지흥해군사(知興海郡事),2
4984,지휘사(指揮使),2
4985,지함안군사(知咸安郡事),2
4986,지평주사(知平州事),2
4987,지평전현감(砥平前縣監),2
4988,지통례문사(知通禮門事),2
4989,지태주사(知泰州事),2
4990,지춘주사(知春州事),2
4991,지청도군사(知淸道郡事),2
4992,지천안군사(知天安郡事),2
4993,지창성군사(知昌城郡事),2
4994,지진산군사(知珍山郡事),2
4995,지주사(知州事),2
4996,지정선군사(知旌善郡事),2
4997,지임천군사(知林川郡事),2
4998,지인천군사(知仁川郡事),2
4999,지인산군사(知麟山郡事),2
5000,지이천현사(知利川縣事),2
5001,지의흥부사(知義興府事),2
5002,지의천군사(知宜川郡事),2
5003,지은주사(知殷州事),2
5004,지옥구현사(知沃溝縣事),2
5005,지영덕현사(知盈德縣事),2
5006,지양주사(知梁州事),2
5007,지신자(知申事),2
5008,지승추부사(知承樞府事),2
5009,지수천군사(知隨川郡事),2
5010,지성주사(知成州事),2
5011,지사이조판서(知事吏曹判書),2
5012,지사병조판서(知事兵曹判書),2
5013,지부평현사(知富平縣事),2
5014,지봉산군사(知鳳山郡事),2
5015,지배주사(知白州事),2
5016,지무진군사(知茂珍郡事),2
5017,지리학제조(地理學提調),2
5018,지리학교수(地理學敎授),2
5019,지령(持平),2
5020,지단양군사(知丹陽郡事),2
5021,지내시부사(知內侍府事),2
5022,지곤양군사(知昆陽郡事),2
5023,지곤남군사(知昆南郡事),2
5024,지곡주사(知谷州事),2
5025,지고부군사(知古阜郡事),2
5026,지거제현사(知巨濟縣事),2
5027,지강령현사(知康翎縣事),2
5028,증호조판서(贈戶曹判書),2
5029,증판돈녕부사(贈判敦寧府事),2
5030,증참정대신(贈參政大臣),2
5031,증좌참찬(贈左參贊),2
5032,증좌랑(贈佐郞),2
5033,증의정부좌의정(贈議政府左議政),2
5034,증병조참의(贈兵曹參議),2
5035,증병사(贈兵使),2
5036,증문하좌시중(贈門下左侍中),2
5037,중훈대부행사간원정언(中訓大夫行司諫院正言),2
5038,중훈대부사헌부지평(中訓大夫司憲府持平),2
5039,중훈대부사간원사간(中訓大夫司諫院司諫),2
5040,중추원참의(中樞院參議),2
5041,중추원지사(中樞院知事),2
5042,중추원주사(中樞院主事),2
5043,중추원영사(中樞院領事),2
5044,중추원부사안주선위사(中樞院副事安州宣慰使),2
5045,중추부지사산릉도감제조(中樞府知事山陵都監提調),2
5046,중추부지사(中樞府知知事),2
5047,중직대부사헌부집의(中直大夫司憲府執義),2
5048,중직대부사간원사간(中直大夫司諫院司諫),2
5049,중궁전옥책문제술관(中宮殿玉冊文製述官),2
5050,중군절제사(中軍節制使),2
5051,중군장군(中軍將軍),2
5052,중군부사정(中軍副司正),2
5053,중관(中官),2
5054,중건도감제조(重建都監提調),2
5055,준원전참봉(濬源殿參奉),2
5056,죽책문서사관(竹冊文書寫官),2
5057,죽주부사(竹州府使),2
5058,죽주감무(竹州監務),2
5059,죽산전부사(竹山前府使),2
5060,주청상사(奏請上使),2
5061,주청사통사(奏請使通事),2
5062,주차일본공사관3등참서관(駐箚日本公使館三等參書官),2
5063,주차미국참무관(駐箚美國參務官),2
5064,주부통정대부(主簿通政大夫),2
5065,주부지평(主簿持平),2
5066,주문사서장관(奏聞使書狀官),2
5067,주문부사(奏聞副使),2
5068,좌초관(左哨官),2
5069,좌찬성천릉도감제조(左贊成遷陵都監提調),2
5070,좌찬성산릉도감제조(左贊成山陵都監提調),2
5071,좌찬성국장도감제조(左贊成國葬都監提調),2
5072,좌정자(左正字),2
5073,좌의정겸병조판서(左議政兼兵曹判書),2
5074,좌우헌납(左右獻納),2
5075,좌우위장군(左右衛將軍),2
5076,좌우별장(左右別將),2
5077,좌시랑(左侍郞),2
5078,좌습유(左拾遺),2
5079,좌상대장(坐廂大將),2
5080,좌사(左使),2
5081,좌랑종사관(佐郞從事官),2
5082,좌도절도사(左道節度使),2
5083,좌도도만호(左道都萬戶),2
5084,좌도도관찰사(左道都觀察使),2
5085,좌권독(左勸讀),2
5086,좌군판부사(左軍判府事),2
5087,좌군장군(左軍將軍),2
5088,종헌관(從獻官),2
5089,종친부전부(宗親府典簿),2
5090,종성판관(鐘城判官),2
5091,종성진절제사(鍾城鎭節制使),2
5092,종성도호부사(鍾城都護府使),2
5093,종성교수(鍾城敎授),2
5094,종부직장(宗簿直長),2
5095,종부주부(宗簿主簿),2
5096,종부시직장(宗簿寺直長),2
5097,종부부령(宗簿副令),2
5098,종묘영(宗廟令),2
5099,종묘서령(宗廟署令),2
5100,종묘부봉사(宗廟副奉事),2
5101,조지별제(造紙別提),2
5102,조전첨절제사(助戰僉節制使),2
5103,조성도감제조(造成都監提調),2
5104,조산대부행사간원헌납(朝散大夫行司諫院獻納),2
5105,조산대부행사간원정언(朝散大夫行司諫院正言),2
5106,조사관(從事官),2
5107,조봉대부사헌부지평(朝奉大夫司憲府持平),2
5108,조도어사(調度御史),2
5109,제주안핵어사(濟州按覈御史),2
5110,제주방어사(濟州防禦使),2
5111,제주감진어사(濟州監賑御史),2
5112,제조호조판서(提調戶曹判書),2
5113,제조병조판서(提調兵曹判書),2
5114,제용판사(濟用判事),2
5115,제용주부(濟用注簿),2
5116,제용주부(濟用主簿),2
5117,제용녹사(濟用錄事),2
5118,제용감(濟用監),2
5119,제언순찰사(堤堰巡察使),2
5120,제언사(堤堰使),2
5121,제실회계감사원감사관(帝室會計監査院監査官),2
5122,제검(提檢),2
5123,정헌대부행사헌부대사헌(正憲大夫行司憲府大司憲),2
5124,정헌대부한성부판윤(正憲大夫漢城府判尹),2
5125,정헌대부청평군(正憲大夫淸平君),2
5126,정헌대부좌참찬(正憲大夫左參贊),2
5127,정헌대부유성군(正憲大夫楡城君),2
5128,정헌대부여천군(正憲大夫驪川君),2
5129,정헌대부서릉군(正憲大夫西陵君),2
5130,정평군수(定平郡守),2
5131,정충출기포의적개공신자헌대부행경원도호부사경원진병마첨절제사(精忠出氣布義敵愾功臣資憲大夫行慶源都護府使慶源鎭兵馬僉節制使),2
